Metric,train_loss,train_acc,train_ce_loss,train_kl_loss,train_task_loss,val_loss,val_acc,val_ce_loss,val_kl_loss,val_task_loss,val_ce_loss_t,val_ce_loss_v,val_ce_loss_a,val_kl_loss_t,val_kl_loss_v,val_kl_loss_a,train_ce_loss_t,train_ce_loss_v,train_ce_loss_a,train_kl_loss_t,train_kl_loss_v,train_kl_loss_a,coeff,comb,dataset
199,4.5382,80.17,3.9399,0.0218,0.5765,6.2815,65.59,5.2416,0.0089,1.031,1.064,1.0444,1.0444,0.0012,0.0035,0.003,0.6252,0.8438,0.8136,0.0025,0.0089,0.0079,coeff_2,"comb_1.00,2.00,2.00,2.00,1.00,1.00",MELD
199,0.9834,98.47,0.4864,0.451,0.0461,9.5328,71.23,7.0801,1.3646,1.088,1.5478,1.1293,1.4276,0.433,0.2053,0.2605,0.0624,0.2592,0.0512,0.0618,0.1596,0.035,coeff_2,"comb_2.00,2.00,1.00,1.00,2.00,2.00",IEMO
199,4.2959,80.32,3.6888,0.0317,0.5754,6.2974,65.52,5.2663,0.0122,1.0189,1.0688,1.0438,1.0424,0.0016,0.0028,0.0025,0.6057,0.8488,0.8143,0.0029,0.0076,0.0068,coeff_2,"comb_2.00,2.00,1.00,1.00,2.00,2.00",MELD
199,1.0363,99.41,0.713,0.2999,0.0234,12.0567,70.43,9.6254,1.1078,1.3235,1.824,1.1536,1.8351,0.3706,0.2764,0.4608,0.0558,0.2613,0.0395,0.045,0.2151,0.0398,coeff_2,"comb_2.00,2.00,2.00,1.00,1.00,1.00",IEMO
199,5.136,80.1,4.5388,0.0191,0.5781,7.346,65.33,6.312,0.0077,1.0263,1.0686,1.0435,1.0439,0.0014,0.0034,0.0029,0.6118,0.8435,0.8141,0.0026,0.0087,0.0077,coeff_2,"comb_2.00,2.00,2.00,1.00,1.00,1.00",MELD
199,0.9526,98.81,0.6257,0.2876,0.0393,7.7246,70.61,5.4344,1.0232,1.267,1.5975,1.1746,1.4877,0.1581,0.24,0.467,0.0741,0.249,0.0537,0.0299,0.1782,0.0496,coeff_2,"comb_1.00,1.00,2.00,2.00,1.00,1.00",IEMO
199,3.7148,80.47,3.1256,0.0226,0.5666,5.2411,65.52,4.1952,0.0092,1.0366,1.0656,1.0427,1.0442,0.0012,0.0037,0.003,0.6182,0.844,0.8193,0.0026,0.0092,0.0082,coeff_2,"comb_1.00,1.00,2.00,2.00,1.00,1.00",MELD
199,0.7613,99.04,0.4232,0.3093,0.0288,8.9265,70.67,6.3669,1.2432,1.3165,1.7425,1.1821,1.6997,0.4717,0.3009,0.2353,0.0564,0.2609,0.0495,0.0518,0.2099,0.0238,coeff_2,"comb_2.00,1.00,1.00,1.00,2.00,1.00",IEMO
199,3.4527,80.63,2.8646,0.0267,0.5613,5.2715,65.44,4.231,0.0103,1.0301,1.0737,1.0405,1.043,0.0016,0.0034,0.0027,0.5963,0.851,0.8211,0.0028,0.0088,0.0075,coeff_2,"comb_2.00,1.00,1.00,1.00,2.00,1.00",MELD
199,1.223,98.16,0.7412,0.4342,0.0476,10.6815,71.35,8.2266,1.3388,1.1161,1.496,1.1913,1.426,0.4036,0.2087,0.2589,0.0661,0.2528,0.0517,0.0634,0.15,0.0354,coeff_2,"comb_2.00,2.00,2.00,1.00,2.00,2.00",IEMO
199,5.1531,79.94,4.539,0.031,0.5832,7.3368,65.44,6.3088,0.0122,1.0159,1.0664,1.0433,1.0447,0.0016,0.0028,0.0024,0.6125,0.8433,0.8137,0.0028,0.0075,0.0066,coeff_2,"comb_2.00,2.00,2.00,1.00,2.00,2.00",MELD
199,1.0512,99.41,0.7034,0.3227,0.0251,12.1372,70.67,9.452,1.3013,1.3839,1.8507,1.1659,1.7094,0.2137,0.2949,0.579,0.0546,0.2584,0.0387,0.0278,0.217,0.05,coeff_2,"comb_2.00,2.00,2.00,2.00,1.00,1.00",IEMO
199,5.1397,80.02,4.54,0.0215,0.5782,7.3428,65.36,6.3085,0.0089,1.0254,1.0676,1.0429,1.0438,0.0013,0.0034,0.003,0.6118,0.8437,0.8144,0.0025,0.0088,0.0078,coeff_2,"comb_2.00,2.00,2.00,2.00,1.00,1.00",MELD
199,0.976,98.04,0.4779,0.4392,0.059,7.6572,71.53,5.2473,1.3429,1.0671,1.4399,1.1053,1.2622,0.2146,0.1827,0.2741,0.071,0.262,0.0738,0.0396,0.142,0.038,coeff_2,"comb_2.00,1.00,1.00,2.00,2.00,2.00",IEMO
199,3.463,80.53,2.8632,0.0359,0.5638,5.2645,65.56,4.2263,0.0142,1.0241,1.0716,1.0409,1.0421,0.0015,0.003,0.0025,0.5962,0.8499,0.8208,0.0027,0.0081,0.0072,coeff_2,"comb_2.00,1.00,1.00,2.00,2.00,2.00",MELD
199,0.7283,99.19,0.389,0.3109,0.0283,8.5313,70.98,6.0958,1.1781,1.2575,1.5822,1.1344,1.6896,0.1866,0.2566,0.5482,0.0652,0.2587,0.0326,0.0302,0.2041,0.0464,coeff_2,"comb_1.00,2.00,1.00,2.00,1.00,1.00",IEMO
199,3.6826,80.35,3.0927,0.0224,0.5675,5.242,65.56,4.1978,0.009,1.0351,1.0661,1.0446,1.0435,0.0012,0.0035,0.0031,0.6179,0.8486,0.8131,0.0026,0.0091,0.0081,coeff_2,"comb_1.00,2.00,1.00,2.00,1.00,1.00",MELD
199,1.1621,97.87,0.7112,0.3905,0.0604,8.4531,70.43,6.3492,1.0063,1.0976,1.4215,1.1166,1.273,0.1607,0.1513,0.3822,0.0721,0.2509,0.0654,0.0363,0.1303,0.0573,coeff_2,"comb_2.00,1.00,2.00,2.00,1.00,2.00",IEMO
199,4.3215,80.36,3.7206,0.0293,0.5716,6.3018,65.36,5.2646,0.012,1.0252,1.069,1.0419,1.0429,0.0014,0.0032,0.0028,0.6056,0.8442,0.821,0.0026,0.0082,0.0076,coeff_2,"comb_2.00,1.00,2.00,2.00,1.00,2.00",MELD
199,0.7621,98.86,0.4271,0.2949,0.0401,6.5465,71.78,4.3705,1.0396,1.1364,1.505,1.1879,1.44,0.2879,0.2361,0.3423,0.0723,0.254,0.0499,0.0414,0.1679,0.0365,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.20,1.20",IEMO
199,0.7684,98.9,0.4338,0.2965,0.0382,6.7789,71.9,4.6739,0.945,1.1599,1.5202,1.1591,1.4689,0.2549,0.2128,0.3838,0.0679,0.2566,0.0482,0.0389,0.1718,0.0437,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.00,1.20",IEMO
199,3.1884,80.8,2.6066,0.0226,0.5592,4.6233,65.63,3.5753,0.0089,1.0391,1.0687,1.0444,1.0445,0.0014,0.0036,0.003,0.6109,0.8465,0.8166,0.0028,0.0092,0.0082,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.00,1.20",MELD
199,0.6677,99.28,0.366,0.2739,0.0279,6.9202,72.03,4.6998,1.0062,1.2142,1.58,1.1654,1.6287,0.3507,0.2519,0.3363,0.0608,0.2555,0.0415,0.043,0.1934,0.0312,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.20,1.00",IEMO
199,0.7153,98.98,0.3812,0.2992,0.0349,7.11,71.66,4.8818,1.048,1.1803,1.5837,1.1843,1.4975,0.2884,0.2258,0.3591,0.0613,0.2509,0.0473,0.0382,0.1758,0.0353,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.20,1.20",IEMO
199,3.1371,80.83,2.5547,0.0239,0.5585,4.6278,65.52,3.5812,0.0094,1.0372,1.0704,1.044,1.0439,0.0014,0.0035,0.0029,0.6054,0.8484,0.8166,0.0027,0.0091,0.0081,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.20,1.20",MELD
199,0.7842,98.95,0.4417,0.3069,0.0355,7.2389,71.66,5.0397,1.0447,1.1545,1.5159,1.1691,1.5147,0.2899,0.2281,0.3526,0.0654,0.2574,0.0453,0.0412,0.1791,0.0354,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.20,1.20",IEMO
199,0.678,99.31,0.3712,0.2777,0.0291,6.9744,71.6,4.6897,1.0606,1.2241,1.6543,1.1529,1.5516,0.3035,0.2522,0.3702,0.0584,0.2566,0.0444,0.0361,0.1948,0.033,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.20,1.00",IEMO
199,2.9696,80.93,2.3919,0.0227,0.555,4.4223,65.4,3.3727,0.009,1.0405,1.0716,1.0431,1.0438,0.0014,0.0036,0.003,0.6032,0.8491,0.819,0.0028,0.0094,0.0083,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.20,1.00",MELD
199,0.6718,99.43,0.3736,0.2719,0.0263,7.2146,71.66,5.0445,0.9637,1.2063,1.6186,1.1581,1.6201,0.3184,0.2487,0.3965,0.0595,0.2551,0.0392,0.0413,0.1954,0.0352,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.00,1.00",IEMO
199,3.134,80.83,2.5559,0.0206,0.5574,4.6308,65.33,3.5824,0.0081,1.0404,1.0713,1.0442,1.0439,0.0014,0.0036,0.0031,0.6054,0.8487,0.8173,0.0028,0.0095,0.0084,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.00,1.00",MELD
199,0.7699,98.78,0.4334,0.2959,0.0406,6.4274,71.84,4.3578,0.9184,1.1512,1.4877,1.1912,1.4407,0.251,0.2125,0.3621,0.0736,0.2559,0.0527,0.0422,0.1686,0.0429,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.00,1.20",IEMO
199,0.7435,99.29,0.4315,0.2816,0.0304,6.9431,71.97,4.7406,1.0398,1.1627,1.5508,1.1362,1.5162,0.2959,0.2549,0.3582,0.0611,0.2583,0.0482,0.0376,0.1939,0.0354,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.20,1.00",IEMO
199,3.1421,80.83,2.5619,0.0225,0.5577,4.6294,65.36,3.5813,0.0089,1.0392,1.0709,1.0432,1.0444,0.0014,0.0036,0.003,0.6056,0.8472,0.8186,0.0028,0.0093,0.0082,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.20,1.00",MELD
199,0.7057,98.81,0.3764,0.2888,0.0406,6.1881,71.6,4.11,0.9389,1.1393,1.4997,1.1584,1.4518,0.2643,0.2081,0.372,0.0697,0.2547,0.052,0.0396,0.1667,0.0413,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.00,1.20",IEMO
199,0.7135,99.19,0.4178,0.2639,0.0319,6.4312,72.09,4.4003,0.8658,1.1652,1.5625,1.1383,1.4717,0.2869,0.224,0.3549,0.0658,0.2543,0.0468,0.0429,0.1839,0.037,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.00,1.00",IEMO
199,0.7091,98.93,0.376,0.2953,0.0378,6.6646,71.16,4.4921,1.0088,1.1637,1.5375,1.1972,1.4499,0.2693,0.2299,0.3415,0.0627,0.2513,0.0495,0.0394,0.1704,0.0363,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.20,1.20",IEMO
199,2.9718,80.97,2.392,0.0242,0.5556,4.4214,65.36,3.3729,0.0095,1.0389,1.0715,1.0436,1.0435,0.0014,0.0036,0.003,0.6035,0.8492,0.8187,0.0028,0.0092,0.0082,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.20,1.20",MELD
199,0.7279,99.09,0.4188,0.2775,0.0317,6.6296,71.47,4.4491,0.9936,1.187,1.5392,1.1546,1.5243,0.2764,0.2521,0.3414,0.0656,0.2573,0.0444,0.0399,0.1903,0.0327,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.20,1.00",IEMO
199,0.7232,99.29,0.4205,0.2742,0.0285,7.0347,71.47,4.8609,0.9679,1.2059,1.5391,1.1704,1.5977,0.3197,0.2531,0.3293,0.0594,0.2578,0.0432,0.0436,0.1945,0.0301,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.20,1.00",IEMO
199,3.1883,80.71,2.6071,0.0219,0.5593,4.6239,65.63,3.5758,0.0086,1.0395,1.0688,1.0443,1.0449,0.0014,0.0036,0.003,0.6113,0.8468,0.8164,0.0028,0.0093,0.0082,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.20,1.00",MELD
199,0.7221,99.31,0.4241,0.2709,0.0271,7.5489,71.1,5.3592,0.9469,1.2428,1.6293,1.1767,1.6601,0.3016,0.2553,0.39,0.0579,0.2541,0.0414,0.0408,0.195,0.0351,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.00,1.00",IEMO
199,3.3062,80.76,2.7259,0.0205,0.5598,4.8367,65.44,3.7895,0.0081,1.0392,1.0707,1.0433,1.044,0.0014,0.0036,0.003,0.6075,0.8472,0.8169,0.0028,0.0094,0.0083,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.00,1.00",MELD
199,0.7536,98.83,0.4272,0.2899,0.0366,6.7149,71.66,4.6672,0.9061,1.1417,1.4875,1.1515,1.4982,0.2882,0.2087,0.3675,0.0639,0.2584,0.0444,0.0432,0.1733,0.0387,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.00,1.20",IEMO
199,3.188,80.77,2.6067,0.0221,0.5593,4.6254,65.63,3.5774,0.0087,1.0393,1.0691,1.0448,1.0454,0.0014,0.0036,0.003,0.6112,0.8465,0.8164,0.0028,0.0092,0.0082,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.00,1.20",MELD
199,0.7309,99.21,0.426,0.2751,0.0298,7.0455,71.78,4.8755,0.9634,1.2066,1.6214,1.1717,1.5238,0.2609,0.2406,0.4098,0.0602,0.2569,0.0455,0.0368,0.1923,0.0386,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.00,1.00",IEMO
199,3.1403,80.81,2.562,0.0212,0.5571,4.6287,65.33,3.5798,0.0084,1.0405,1.0709,1.0427,1.0435,0.0014,0.0037,0.0031,0.6055,0.8472,0.8188,0.0027,0.0095,0.0084,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.00,1.00",MELD
199,0.7698,98.93,0.4359,0.2959,0.038,6.8939,71.53,4.7667,0.9579,1.1693,1.578,1.1724,1.4663,0.2661,0.2111,0.3853,0.0646,0.2556,0.0517,0.0386,0.1723,0.0428,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.00,1.20",IEMO
199,3.1425,80.79,2.5621,0.0227,0.5577,4.6289,65.44,3.5808,0.009,1.0391,1.0706,1.0436,1.0438,0.0014,0.0036,0.003,0.6055,0.8472,0.8189,0.0027,0.0092,0.0083,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.00,1.20",MELD
199,0.7125,98.86,0.3833,0.2939,0.0354,7.0244,71.72,4.9125,0.9286,1.1834,1.5719,1.1974,1.5239,0.2917,0.2207,0.3721,0.0607,0.255,0.0462,0.043,0.1758,0.0399,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.00,1.20",IEMO
199,3.1353,80.81,2.5553,0.0221,0.5578,4.6292,65.52,3.582,0.0087,1.0386,1.0707,1.0444,1.0439,0.0014,0.0036,0.003,0.6055,0.8485,0.8168,0.0028,0.0092,0.0083,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.00,1.20",MELD
199,0.6809,99.38,0.372,0.282,0.0269,7.3757,71.1,5.068,1.0619,1.2457,1.6249,1.1523,1.6383,0.2984,0.2551,0.374,0.0586,0.254,0.0397,0.0385,0.1978,0.0316,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.20,1.00",IEMO
199,3.1356,80.88,2.5552,0.0225,0.5579,4.6283,65.52,3.5807,0.0089,1.0388,1.0706,1.0437,1.0435,0.0014,0.0036,0.003,0.6054,0.8486,0.8168,0.0027,0.0093,0.0082,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.20,1.00",MELD
199,0.6705,99.17,0.3669,0.2749,0.0287,6.8804,71.9,4.6756,0.995,1.2098,1.5938,1.1659,1.5966,0.2693,0.2488,0.423,0.0618,0.2558,0.0411,0.0365,0.1939,0.0372,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.00,1.00",IEMO
199,0.7165,98.86,0.3824,0.2963,0.0378,6.6282,72.03,4.4925,0.9726,1.1631,1.5435,1.1684,1.4838,0.2619,0.2169,0.3981,0.0693,0.2551,0.0483,0.0396,0.1716,0.043,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.00,1.20",IEMO
199,0.6808,99.24,0.3712,0.2807,0.0289,6.9383,71.9,4.6499,1.0927,1.1957,1.6224,1.1531,1.562,0.3195,0.2541,0.3794,0.0664,0.2535,0.0427,0.0412,0.1918,0.0328,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.20,1.00",IEMO
199,0.7541,98.97,0.4305,0.2866,0.0371,6.7971,71.35,4.7443,0.8868,1.166,1.5733,1.1659,1.4572,0.2869,0.2064,0.3522,0.062,0.2545,0.0506,0.0428,0.1703,0.0394,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.00,1.20",IEMO
199,3.1422,80.81,2.5621,0.0222,0.5579,4.629,65.44,3.5811,0.0087,1.0392,1.0709,1.0432,1.0441,0.0014,0.0036,0.003,0.6056,0.8472,0.8187,0.0028,0.0092,0.0083,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.00,1.20",MELD
199,0.752,98.97,0.4255,0.2887,0.0379,6.7341,72.34,4.6556,0.9405,1.1381,1.5127,1.1757,1.4295,0.3063,0.2212,0.3073,0.0618,0.2497,0.0517,0.0441,0.1678,0.036,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.20,1.20",IEMO
199,3.1445,80.83,2.5625,0.0234,0.5585,4.6273,65.44,3.5803,0.0092,1.0379,1.0704,1.0431,1.044,0.0014,0.0035,0.0029,0.606,0.8471,0.8189,0.0028,0.0091,0.0081,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.20,1.20",MELD
199,0.7617,99.02,0.4333,0.2937,0.0348,7.2883,71.1,5.1696,0.9316,1.1871,1.5689,1.2047,1.5344,0.2975,0.2244,0.3648,0.0621,0.2553,0.0437,0.0444,0.1755,0.0386,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.00,1.20",IEMO
199,3.3075,80.65,2.7253,0.0219,0.5603,4.8356,65.56,3.7898,0.0086,1.0373,1.0702,1.0438,1.0442,0.0014,0.0035,0.003,0.6076,0.8466,0.8169,0.0028,0.0091,0.0082,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.00,1.20",MELD
199,0.7589,99.0,0.4271,0.2953,0.0365,6.9176,72.4,4.7721,0.9789,1.1666,1.5416,1.1816,1.5104,0.3332,0.2255,0.3126,0.0649,0.254,0.0479,0.0444,0.1743,0.0347,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.20,1.20",IEMO
199,3.1893,80.73,2.6062,0.0233,0.5597,4.6241,65.59,3.5769,0.0091,1.0381,1.0686,1.0453,1.045,0.0014,0.0035,0.0029,0.6112,0.8465,0.816,0.0028,0.0091,0.008,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.20,1.20",MELD
199,0.7428,99.1,0.4304,0.2829,0.0295,7.5791,71.6,5.2855,1.0541,1.2394,1.6569,1.1678,1.5799,0.2981,0.2558,0.3671,0.0605,0.2555,0.0427,0.0409,0.1935,0.0336,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.20,1.00",IEMO
199,3.3079,80.74,2.7252,0.0223,0.5604,4.8358,65.48,3.7895,0.0088,1.0375,1.0697,1.0434,1.0448,0.0014,0.0036,0.003,0.6075,0.8468,0.8167,0.0027,0.0093,0.0081,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.20,1.00",MELD
199,0.7102,98.97,0.3819,0.2915,0.0367,6.5454,71.41,4.499,0.892,1.1544,1.59,1.1777,1.4133,0.2807,0.2117,0.3572,0.0616,0.2588,0.0492,0.0435,0.1739,0.0393,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.00,1.20",IEMO
199,2.9693,80.95,2.392,0.0224,0.5549,4.4228,65.4,3.3733,0.0088,1.0407,1.072,1.0436,1.0433,0.0014,0.0036,0.003,0.6033,0.849,0.819,0.0028,0.0093,0.0084,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.00,1.20",MELD
199,0.6629,99.17,0.3657,0.2681,0.029,6.8418,71.72,4.6937,0.937,1.211,1.5958,1.1544,1.6196,0.3142,0.2399,0.3829,0.0615,0.2553,0.0407,0.0418,0.1912,0.0351,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.00,1.00",IEMO
199,0.7091,99.04,0.3797,0.2932,0.0361,6.6773,71.47,4.5354,0.9859,1.156,1.584,1.1798,1.4548,0.3245,0.2257,0.3255,0.0628,0.2554,0.049,0.044,0.1741,0.0337,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.20,1.20",IEMO
199,2.9708,80.97,2.3915,0.0236,0.5556,4.4208,65.48,3.3727,0.0092,1.0388,1.0716,1.0434,1.0434,0.0014,0.0035,0.0029,0.6033,0.8486,0.819,0.0028,0.0092,0.0082,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.20,1.20",MELD
199,0.6825,99.28,0.3759,0.277,0.0296,6.91,71.97,4.6959,0.9974,1.2168,1.6702,1.1649,1.5268,0.2736,0.2462,0.4228,0.0598,0.2578,0.0463,0.038,0.1925,0.0389,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.00,1.00",IEMO
199,2.9674,80.96,2.3917,0.0214,0.5543,4.4237,65.44,3.3734,0.0085,1.0418,1.0719,1.0433,1.0439,0.0014,0.0037,0.0031,0.603,0.8487,0.8194,0.0028,0.0096,0.0085,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.00,1.00",MELD
199,0.7288,99.31,0.424,0.2779,0.0269,7.4919,71.35,5.2668,0.9983,1.2268,1.6156,1.1645,1.6089,0.3435,0.2574,0.3312,0.0603,0.2526,0.0405,0.0435,0.1975,0.0307,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.20,1.00",IEMO
199,3.3072,80.74,2.725,0.0218,0.5604,4.8366,65.44,3.7903,0.0085,1.0378,1.0704,1.0441,1.0441,0.0014,0.0036,0.003,0.6076,0.8466,0.8166,0.0028,0.0092,0.0081,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.20,1.00",MELD
199,0.7205,99.31,0.4187,0.2703,0.0316,6.4955,71.84,4.3955,0.9404,1.1597,1.5249,1.1304,1.5141,0.3259,0.2362,0.3152,0.0652,0.2563,0.0459,0.0437,0.1888,0.0315,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.20,1.00",IEMO
199,0.7035,98.83,0.3738,0.2934,0.0363,6.7,71.84,4.5445,0.9781,1.1775,1.5303,1.1828,1.5261,0.332,0.2259,0.3125,0.0645,0.2546,0.0456,0.0456,0.173,0.0335,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.20,1.20",IEMO
199,0.6806,99.21,0.3729,0.2758,0.032,6.2874,71.78,4.1643,0.9614,1.1618,1.5577,1.1209,1.4857,0.2713,0.2328,0.4029,0.0684,0.2574,0.0471,0.0399,0.188,0.0398,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.00,1.00",IEMO
199,0.6866,99.24,0.3803,0.2784,0.0279,7.2897,71.35,5.055,0.9902,1.2445,1.6307,1.1489,1.6244,0.2698,0.2427,0.4237,0.0607,0.2577,0.0414,0.0368,0.1965,0.0377,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.00,1.00",IEMO
199,3.1337,80.86,2.5554,0.0212,0.5572,4.6301,65.52,3.5819,0.0084,1.0399,1.071,1.0439,1.0439,0.0014,0.0036,0.0031,0.6052,0.8488,0.817,0.0027,0.0095,0.0084,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.00,1.00",MELD
199,0.7187,98.86,0.3783,0.3038,0.0366,6.6747,71.78,4.4775,1.0412,1.156,1.5197,1.1561,1.5014,0.2932,0.232,0.3425,0.0693,0.2552,0.0449,0.0418,0.1762,0.0352,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.20,1.20",IEMO
199,0.7189,99.12,0.4184,0.2703,0.0303,7.0461,72.15,4.9071,0.9311,1.2079,1.5827,1.1852,1.5851,0.3031,0.2469,0.3811,0.0634,0.2524,0.0435,0.044,0.1889,0.0374,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.00,1.00",IEMO
199,3.1865,80.82,2.6072,0.0206,0.5587,4.6254,65.67,3.5761,0.0081,1.0412,1.0691,1.0445,1.0447,0.0014,0.0037,0.0031,0.6112,0.8469,0.8164,0.0028,0.0094,0.0084,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.00,1.00",MELD
199,0.6979,98.78,0.3723,0.2867,0.0389,6.2489,72.09,4.152,0.9504,1.1465,1.5185,1.172,1.4615,0.3178,0.2153,0.3118,0.0697,0.2533,0.0492,0.0461,0.1666,0.034,coeff_1p2,"comb_1.00,1.00,1.00,1.00,1.20,1.20",IEMO
199,0.7208,99.26,0.4231,0.2688,0.0289,6.9968,71.84,4.8814,0.9151,1.2003,1.626,1.1529,1.5467,0.2961,0.2468,0.3722,0.0596,0.256,0.0444,0.0413,0.1913,0.0362,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.00,1.00",IEMO
199,3.1401,80.84,2.5623,0.0207,0.5571,4.6304,65.33,3.5816,0.0082,1.0407,1.0709,1.0436,1.0441,0.0014,0.0037,0.0031,0.6055,0.8471,0.8192,0.0028,0.0095,0.0084,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.00,1.00",MELD
199,0.7227,99.35,0.4206,0.2733,0.0288,7.1175,71.1,4.9239,0.9779,1.2157,1.6287,1.1768,1.5572,0.3221,0.2503,0.338,0.0572,0.2555,0.0454,0.0412,0.1928,0.0328,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.20,1.00",IEMO
199,3.1421,80.82,2.5623,0.022,0.5578,4.6299,65.36,3.5817,0.0086,1.0396,1.0708,1.0436,1.0444,0.0014,0.0036,0.003,0.6057,0.847,0.8191,0.0028,0.0094,0.0082,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.20,1.00",MELD
199,0.7679,98.92,0.4321,0.2982,0.0376,6.7992,71.84,4.6397,1.0308,1.1286,1.5113,1.1554,1.4397,0.2796,0.2262,0.3533,0.0671,0.2526,0.0485,0.0407,0.172,0.0357,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.20,1.20",IEMO
199,3.1439,80.74,2.5617,0.024,0.5582,4.628,65.4,3.5805,0.0095,1.038,1.0706,1.0428,1.0444,0.0014,0.0035,0.0029,0.6055,0.8469,0.8187,0.0028,0.0091,0.0081,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.20,1.20",MELD
199,0.7222,99.09,0.4177,0.2721,0.0324,6.5749,71.47,4.4509,0.9467,1.1772,1.5518,1.1712,1.4937,0.2544,0.2439,0.3976,0.0655,0.2548,0.0464,0.0394,0.1864,0.0384,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.00,1.00",IEMO
199,0.662,99.17,0.359,0.2727,0.0304,6.5312,71.84,4.2868,1.0567,1.1877,1.6139,1.1624,1.5106,0.3175,0.2492,0.3554,0.0618,0.2522,0.0449,0.0386,0.1872,0.0326,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.20,1.00",IEMO
199,0.7162,98.98,0.3828,0.2954,0.0379,6.7238,70.86,4.57,0.9693,1.1845,1.6095,1.1817,1.4569,0.259,0.2201,0.3944,0.0646,0.2542,0.051,0.0396,0.1723,0.0412,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.00,1.20",IEMO
199,2.9695,80.92,2.3917,0.0229,0.555,4.4212,65.44,3.3723,0.009,1.0398,1.0712,1.0436,1.0432,0.0014,0.0036,0.003,0.6033,0.8488,0.8189,0.0028,0.0093,0.0084,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.00,1.20",MELD
